"OTU","Abundance","index","id","sampleloc","date","kingdom","phylum","class","order","family","genus","rel_ab","mean_cn"
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_10_3_18","GESCF09_2018-10-03","sinus",2018-10-03,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,46508.3719137971
"9d17abda790d151156828ad708e84140",0,"GESCF09_sputum_2_13_19","GESCF09_2019-02-13","sputum",2019-02-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3520.3640096054
"9d17abda790d151156828ad708e84140",0,"GESCF03_sinus_5_30_18","GESCF03_2018-05-30","sinus",2018-05-30,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,71924.095811344
"9d17abda790d151156828ad708e84140",0,"GESCF27_sputum_12_7_18","GESCF27_2018-12-07","sputum",2018-12-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,234733.684301886
"9d17abda790d151156828ad708e84140",0,"GESCF11_sinus_6_26_19","GESCF11_2019-06-26","sinus",2019-06-26,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,8397519.36358273
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_6_14_19","GESCF09_2019-06-14","sinus",2019-06-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1145.70525406765
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_5_9_18","GESCF09_2018-05-09","sinus",2018-05-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3264.03020484739
"9d17abda790d151156828ad708e84140",0,"GESCF12_sinus_5_23_18","GESCF12_2018-05-23","sinus",2018-05-23,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,67431.9561437336
"9d17abda790d151156828ad708e84140",0,"GESCF34_sinus_1_26_21","GESCF34_2021-01-26","sinus",2021-01-26,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,6059721.20280838
"9d17abda790d151156828ad708e84140",0,"GESCF19_sputum_7_18_18","GESCF19_2018-07-18","sputum",2018-07-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1199700.20712279
"9d17abda790d151156828ad708e84140",0,"GESCF08_sputum_9_9_19","GESCF08_2019-09-09","sputum",2019-09-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,127556.023774827
"9d17abda790d151156828ad708e84140",0,"GESCF11_sputum_10_2_19","GESCF11_2019-10-02","sputum",2019-10-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1301.81278847885
"9d17abda790d151156828ad708e84140",0,"GESCF20_sinus_7_18_18","GESCF20_2018-07-18","sinus",2018-07-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,123234.701839759
"9d17abda790d151156828ad708e84140",0,"GESCF02_sinus_1_22_20","GESCF02_2020-01-22","sinus",2020-01-22,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,0
"9d17abda790d151156828ad708e84140",0,"GESCF11_sputum_6_26_19","GESCF11_2019-06-26","sputum",2019-06-26,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,303.026413371433
"9d17abda790d151156828ad708e84140",0,"GESCF05_sinus_6_12_19","GESCF05_2019-06-12","sinus",2019-06-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,297.858388983366
"9d17abda790d151156828ad708e84140",0,"GESCF08_sinus_9_9_19","GESCF08_2019-09-09","sinus",2019-09-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,713790.840670138
"9d17abda790d151156828ad708e84140",0,"GESCF25_sinus_10_3_18","GESCF25_2018-10-03","sinus",2018-10-03,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,566.54424474541
"9d17abda790d151156828ad708e84140",0,"GESCF01_sputum_5_2_18","GESCF01_2018-05-02","sputum",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,92534.8229009483
"9d17abda790d151156828ad708e84140",0,"GESCF11_sputum_8_14_19","GESCF11_2019-08-14","sputum",2019-08-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,595.641004686215
"9d17abda790d151156828ad708e84140",0,"GESCF31_sinus_3_6_19","GESCF31_2019-03-06","sinus",2019-03-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1705.44453617949
"9d17abda790d151156828ad708e84140",0,"GESCF20_sinus_10_31_18","GESCF20_2018-10-31","sinus",2018-10-31,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,53110.0300413072
"9d17abda790d151156828ad708e84140",0,"GESCF09_sputum_5_9_18","GESCF09_2018-05-09","sputum",2018-05-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,49257.8327061979
"9d17abda790d151156828ad708e84140",0,"GESCF16_sinus_6_20_18","GESCF16_2018-06-20","sinus",2018-06-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,584.792107753964
"9d17abda790d151156828ad708e84140",0,"GESCF27_sputum_7_17_19","GESCF27_2019-07-17","sputum",2019-07-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,67540.9738480783
"9d17abda790d151156828ad708e84140",0,"GESCF05_sinus_3_28_18","GESCF05_2018-03-28","sinus",2018-03-28,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3619.94264027476
"9d17abda790d151156828ad708e84140",0,"GESCF06_sinus_10_10_18","GESCF06_2018-10-10","sinus",2018-10-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,21079855.5730088
"9d17abda790d151156828ad708e84140",0,"GESCF28_sputum_3_13_19","GESCF28_2019-03-13","sputum",2019-03-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,5937.99058429458
"9d17abda790d151156828ad708e84140",0,"GESCF05_sputum_6_12_19","GESCF05_2019-06-12","sputum",2019-06-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,7823.1661418209
"9d17abda790d151156828ad708e84140",0,"GESCF02_sputum_8_1_18","GESCF02_2018-08-01","sputum",2018-08-01,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,13650.7796922404
"9d17abda790d151156828ad708e84140",0,"GESCF05_sputum_11_29_17","GESCF05_2017-11-29","sputum",2017-11-29,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3344.35912127229
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_11_13_19","GESCF09_2019-11-13","sinus",2019-11-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3335.11051842132
"9d17abda790d151156828ad708e84140",0,"GESCF06_sinus_9_4_19","GESCF06_2019-09-04","sinus",2019-09-04,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,158621.688464455
"9d17abda790d151156828ad708e84140",0,"GESCF13_sinus_3_8_18","GESCF13_2018-03-08","sinus",2018-03-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,NA
"9d17abda790d151156828ad708e84140",0,"GESCF05_sputum_3_28_18","GESCF05_2018-03-28","sputum",2018-03-28,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,114182.402488847
"9d17abda790d151156828ad708e84140",0,"GESCF02_sinus_4_10_19","GESCF02_2019-04-10","sinus",2019-04-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,456.316451776152
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_2_13_19","GESCF09_2019-02-13","sinus",2019-02-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,210.733737805812
"9d17abda790d151156828ad708e84140",0,"GESCF31_sputum_3_6_19","GESCF31_2019-03-06","sputum",2019-03-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,187677.76954914
"9d17abda790d151156828ad708e84140",0,"GESCF34_sputum_1_26_21","GESCF34_2021-01-26","sputum",2021-01-26,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,102406.399674669
"9d17abda790d151156828ad708e84140",0,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,31193.7389747613
"9d17abda790d151156828ad708e84140",0,"GESCF02_sinus_10_2_19","GESCF02_2019-10-02","sinus",2019-10-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,148412.577510145
"9d17abda790d151156828ad708e84140",0,"GESCF27_sinus_7_17_19","GESCF27_2019-07-17","sinus",2019-07-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,34875.6799759124
"9d17abda790d151156828ad708e84140",0,"GESCF13_sputum_3_8_18","GESCF13_2018-03-08","sputum",2018-03-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,135881.571841864
"9d17abda790d151156828ad708e84140",0,"GESCF05_sputum_9_4_19","GESCF05_2019-09-04","sputum",2019-09-04,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1389.77914262047
"9d17abda790d151156828ad708e84140",0,"GESCF06_sputum_10_10_18","GESCF06_2018-10-10","sputum",2018-10-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,908722.778461568
"9d17abda790d151156828ad708e84140",0,"GESCF13_sputum_5_8_19","GESCF13_2019-05-08","sputum",2019-05-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,159781.396413175
"9d17abda790d151156828ad708e84140",0,"GESCF09_sputum_11_13_19","GESCF09_2019-11-13","sputum",2019-11-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3085.10046091787
"9d17abda790d151156828ad708e84140",0,"GESCF02_sputum_4_10_19","GESCF02_2019-04-10","sputum",2019-04-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,10131.0983345097
"9d17abda790d151156828ad708e84140",0,"GESCF06_sputum_3_8_18","GESCF06_2018-03-08","sputum",2018-03-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,9063.25481433338
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_8_8_18","GESCF09_2018-08-08","sinus",2018-08-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1688.57913376362
"9d17abda790d151156828ad708e84140",0,"GESCF03_sinus_10_10_18","GESCF03_2018-10-10","sinus",2018-10-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,417.033928687988
"9d17abda790d151156828ad708e84140",0,"GESCF24_sinus_3_13_19","GESCF24_2019-03-13","sinus",2019-03-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,231873.341160766
"9d17abda790d151156828ad708e84140",0,"GESCF02_sputum_5_2_18","GESCF02_2018-05-02","sputum",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,68097.2719050311
"9d17abda790d151156828ad708e84140",0,"GESCF03_sinus_12_12_18","GESCF03_2018-12-12","sinus",2018-12-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,9796.06377466179
"9d17abda790d151156828ad708e84140",0,"GESCF09_sputum_1_24_18","GESCF09_2018-01-24","sputum",2018-01-24,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,60813.6242817504
"9d17abda790d151156828ad708e84140",0,"GESCF03_sputum_10_10_18","GESCF03_2018-10-10","sputum",2018-10-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,425.360068976998
"9d17abda790d151156828ad708e84140",0,"GESCF09_sputum_10_3_18","GESCF09_2018-10-03","sputum",2018-10-03,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,20677.1051690376
"9d17abda790d151156828ad708e84140",0,"GESCF01_sinus_5_2_18","GESCF01_2018-05-02","sinus",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,2272577.57288202
"9d17abda790d151156828ad708e84140",0,"GESCF01_sinus_8_28_19","GESCF01_2019-08-28","sinus",2019-08-28,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3530.76390795196
"9d17abda790d151156828ad708e84140",0,"GESCF03_sinus_8_14_19","GESCF03_2019-08-14","sinus",2019-08-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1579160.90017207
"9d17abda790d151156828ad708e84140",0,"GESCF13_sputum_7_17_19","GESCF13_2019-07-17","sputum",2019-07-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3963.43690561202
"9d17abda790d151156828ad708e84140",0,"GESCF06_sputum_5_9_18","GESCF06_2018-05-09","sputum",2018-05-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,852873.846255927
"9d17abda790d151156828ad708e84140",0,"GESCF09_sinus_9_11_19","GESCF09_2019-09-11","sinus",2019-09-11,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,2619.35130652189
"9d17abda790d151156828ad708e84140",0,"GESCF20_sputum_10_31_18","GESCF20_2018-10-31","sputum",2018-10-31,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,296325.736999027
"9d17abda790d151156828ad708e84140",0,"GESCF12_sputum_2_28_18","GESCF12_2018-02-28","sputum",2018-02-28,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,82964.4807248857
"9d17abda790d151156828ad708e84140",0,"GESCF02_sinus_8_1_18","GESCF02_2018-08-01","sinus",2018-08-01,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1406310.23467852
"9d17abda790d151156828ad708e84140",0,"GESCF12_sputum_5_23_18","GESCF12_2018-05-23","sputum",2018-05-23,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,9690.446781013
"9d17abda790d151156828ad708e84140",0,"GESCF20_sputum_7_18_18","GESCF20_2018-07-18","sputum",2018-07-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,887614.310274315
"9d17abda790d151156828ad708e84140",0,"GESCF13_sinus_5_8_19","GESCF13_2019-05-08","sinus",2019-05-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,503550.838842194
"9d17abda790d151156828ad708e84140",0,"GESCF06_sinus_3_8_18","GESCF06_2018-03-08","sinus",2018-03-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3.81558491068775
"9d17abda790d151156828ad708e84140",0,"GESCF02_sinus_5_2_18","GESCF02_2018-05-02","sinus",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,90044.0902643401
"9d17abda790d151156828ad708e84140",0,"GESCF02_sputum_10_2_19","GESCF02_2019-10-02","sputum",2019-10-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,90582.2640895183
"9d17abda790d151156828ad708e84140",0,"GESCF06_sputum_9_4_19","GESCF06_2019-09-04","sputum",2019-09-04,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,6628.91349180818
"9d17abda790d151156828ad708e84140",0,"GESCF02_sputum_1_22_20","GESCF02_2020-01-22","sputum",2020-01-22,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,167730.736243202
"9d17abda790d151156828ad708e84140",0,"GESCF21_sinus_8_1_18","GESCF21_2018-08-01","sinus",2018-08-01,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,275.917967550465
"9d17abda790d151156828ad708e84140",0,"GESCF24_sputum_9_9_19","GESCF24_2019-09-09","sputum",2019-09-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,329545.57655179
"9d17abda790d151156828ad708e84140",0,"GESCF13_sinus_7_17_19","GESCF13_2019-07-17","sinus",2019-07-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,3641.98244512008
"9d17abda790d151156828ad708e84140",0,"GESCF13_sinus_10_23_19","GESCF13_2019-10-23","sinus",2019-10-23,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,875847.610804874
"9d17abda790d151156828ad708e84140",0,"GESCF24_sputum_3_13_19","GESCF24_2019-03-13","sputum",2019-03-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,7291034.04019765
"9d17abda790d151156828ad708e84140",0,"GESCF24_sinus_9_9_19","GESCF24_2019-09-09","sinus",2019-09-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,39844601.3447284
"9d17abda790d151156828ad708e84140",0,"GESCF06_sinus_5_9_18","GESCF06_2018-05-09","sinus",2018-05-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,17651.2766447816
"9d17abda790d151156828ad708e84140",0,"GESCF28_sinus_3_13_19","GESCF28_2019-03-13","sinus",2019-03-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,477.341489341239
"9d17abda790d151156828ad708e84140",0,"GESCF05_sinus_9_4_19","GESCF05_2019-09-04","sinus",2019-09-04,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,246.972001938908
"9d17abda790d151156828ad708e84140",0,"GESCF19_sinus_7_18_18","GESCF19_2018-07-18","sinus",2018-07-18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,125.138872205479
"9d17abda790d151156828ad708e84140",0,"GESCF15_sputum_5_2_18","GESCF15_2018-05-02","sputum",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,92.1670388945588
"9d17abda790d151156828ad708e84140",0,"GESCF21_sputum_8_1_18","GESCF21_2018-08-01","sputum",2018-08-01,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,194.412173730358
"9d17abda790d151156828ad708e84140",0,"GESCF15_sinus_5_2_18","GESCF15_2018-05-02","sinus",2018-05-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,9339.9528595786
"9d17abda790d151156828ad708e84140",0,"GESCF19_sinus_6_12_19","GESCF19_2019-06-12","sinus",2019-06-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,12.4338092349364
"9d17abda790d151156828ad708e84140",0,"GESCF21_sinus_10_3_18","GESCF21_2018-10-03","sinus",2018-10-03,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,534.268758839376
"9d17abda790d151156828ad708e84140",0,"GESCF21_sputum_10_3_18","GESCF21_2018-10-03","sputum",2018-10-03,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,42315.5323588323
"9d17abda790d151156828ad708e84140",0,"GESCF03_sputum_12_12_18","GESCF03_2018-12-12","sputum",2018-12-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",0,1691.02163602961
"9ee13654623f621ae72c42a12201d152",0,"GESCF01_sputum_8_28_19","GESCF01_2019-08-28","sputum",2019-08-28,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0,87188.9518255923
"9ee13654623f621ae72c42a12201d152",0,"GESCF24_sputum_9_9_19","GESCF24_2019-09-09","sputum",2019-09-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0,329545.57655179
"9ee13654623f621ae72c42a12201d152",0,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0,31193.7389747613
"9ee13654623f621ae72c42a12201d152",0,"GESCF06_sputum_3_8_18","GESCF06_2018-03-08","sputum",2018-03-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0,9063.25481433338
"9ee13654623f621ae72c42a12201d152",0,"GESCF13_sinus_5_8_19","GESCF13_2019-05-08","sinus",2019-05-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",0,503550.838842194
